TUCASEID,GEMETSTA,GTMETSTA,PEEDUCA,PEHSPNON,PTDTRACE,TEAGE,TELFS,TEMJOT,TESCHENR,TESCHLVL,TESEX,TESPEMPNOT,TRCHILDNUM,TRDPFTPT,TRERNWA,TRHOLIDAY,TRSPFTPT,TRSPPRES,TRYHHCHILD,TUDIARYDAY,TUFNWGTP,TEHRUSLT,TUYEAR,TU20FWGT,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t18,t50,embed_x,embed_y,cluster
20190112181331,-1,1,42,2,1,51,5,-1,-1,-1,2,1,2,-1,-1,0,3,1,13,1,5787804.072121,-1,2019,6475963.521187,570,140,0,0,0,0,0,0,0,0,90,204,0,261,0,0,175,0,4.704505,4.937773,11
20190112181332,-1,1,43,2,1,41,1,2,2,-1,1,1,3,1,192307,0,2,1,8,6,8421236.768029,45,2019,8124683.25247,455,65,19,0,557,0,0,0,0,0,45,132,120,0,0,0,47,0,0.659834,-1.1144308,12
20190112181335,-1,1,43,2,3,36,1,1,1,2,2,-1,3,1,86538,0,-1,3,4,1,3135560.585825,55,2019,2973588.258615,850,300,55,0,60,0,0,0,0,0,45,120,0,0,0,10,0,0,2.6403716,10.894219,21
20190112181337,-1,1,41,2,1,58,1,2,-1,-1,2,2,0,1,-1,0,-1,1,-1,6,12224284.566838,60,2019,14601459.651437,320,51,0,0,705,0,2,0,0,0,30,244,0,0,0,0,88,0,-0.5272309,-4.5589533,13
20190112181339,-1,1,44,2,1,37,1,1,2,-1,1,-1,0,1,144200,0,-1,3,-1,2,5630159.84919,65,2019,4861974.419772,550,25,0,0,580,0,0,0,0,0,120,130,0,0,0,0,35,0,-1.439073,-3.4373894,13
20190112181342,-1,1,43,2,1,35,1,2,2,-1,1,1,2,1,153846,0,1,1,3,6,8817899.538959,50,2019,9251178.447617,518,20,70,0,501,0,30,0,0,0,45,160,0,0,0,15,78,3,-1.2046148,-2.0734506,3
20190112181344,-1,1,40,2,1,44,1,2,2,-1,1,1,1,1,115384,0,2,1,8,2,6337045.356247,45,2019,5873903.213289,745,40,107,0,236,0,0,0,0,0,25,0,0,60,0,0,87,140,-1.6765099,-1.305396,3
20190112181346,-1,1,34,2,4,16,5,-1,1,1,1,-1,2,-1,-1,0,-1,3,14,7,6994994.779557,-1,2019,6871956.866803,480,0,0,0,0,0,0,0,0,0,80,735,80,0,0,0,20,45,-0.87395585,13.125403,-1
20190112181352,-1,1,44,2,1,32,1,1,2,-1,2,1,2,2,192307,0,1,1,0,1,4233373.293137,32,2019,4045861.533848,695,125,140,0,0,0,90,0,0,0,100,240,0,0,0,0,50,0,-1.0093879,5.860918,9
20190112181357,-1,2,42,2,1,50,1,2,-1,-1,1,1,0,1,181262,0,1,1,-1,5,10199496.465619,42,2019,9219228.686389,548,150,0,0,0,0,0,0,0,0,100,496,60,0,0,60,26,0,2.0009484,6.9183145,10
20190112181358,-1,1,37,2,1,78,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,4484702.756836,-1,2019,4372570.435352,1200,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,0,0,2.9896107,11.592373,22
20190112181364,-1,1,43,2,1,37,1,2,2,-1,1,2,2,2,55000,0,-1,1,2,2,6637145.495543,25,2019,6689946.730266,480,0,0,0,0,0,180,0,0,0,60,690,0,0,0,0,30,0,0.55450356,9.952607,16
20190112181365,-1,1,40,2,1,64,1,2,-1,-1,1,1,0,1,219230,0,1,1,-1,7,8478870.738705,40,2019,8275811.092381,600,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,160,0,0.7171254,15.2615795,24
20190112181366,-1,2,41,1,1,52,1,2,-1,-1,2,1,1,1,108000,0,1,1,3,1,2243409.086344,40,2019,2471134.110669,655,205,125,0,0,0,0,0,0,0,60,365,0,0,0,30,0,0,-0.5957136,5.0749063,9
20190112181368,-1,1,43,1,1,40,5,-1,2,-1,2,1,3,-1,-1,0,3,1,3,7,4066112.683487,-1,2019,3903782.014148,570,510,0,0,0,0,60,0,0,0,60,210,0,0,0,0,30,0,-3.4677706,10.8051195,20
20190112181369,-1,1,45,2,4,40,1,2,2,-1,1,1,2,1,250000,0,2,1,5,7,2893031.440804,40,2019,3038881.10823,675,20,0,0,0,0,30,0,0,0,135,180,0,0,180,0,220,0,6.8861666,1.9908841,6
20190112181370,-1,1,39,2,1,76,2,2,-1,-1,1,-1,0,1,-1,0,-1,3,-1,2,10978289.071082,40,2019,12414560.483844,525,15,0,0,451,0,0,0,0,0,45,366,0,0,0,0,38,0,-0.2790648,-5.3643684,13
20190112181371,-1,1,40,1,3,35,1,1,2,-1,1,-1,0,2,25000,0,-1,3,-1,3,17805559.283183,32,2019,15361015.949324,425,22,0,0,0,270,0,0,0,0,18,555,30,0,120,0,0,0,-11.021786,2.1417508,0
20190112181373,-1,1,44,2,1,49,1,2,2,-1,2,1,2,1,40000,0,1,1,13,4,11011072.356977,36,2019,10946030.423326,668,30,12,10,300,0,25,0,0,0,30,165,0,0,0,0,200,0,2.2579777,-4.0446544,13
20190112181374,-1,1,43,2,1,28,1,2,2,-1,2,-1,1,1,72115,0,-1,3,3,4,5616470.147182,38,2019,4928964.832613,564,192,79,0,430,0,0,0,0,0,30,75,0,0,0,0,70,0,-1.2137563,-1.642638,3
20190112181379,-1,2,40,2,1,59,1,1,-1,-1,1,1,0,1,288461,0,2,1,-1,1,3513424.596502,48,2019,3428224.192959,540,25,0,2,0,0,30,0,0,0,90,360,0,285,0,0,108,0,4.7913475,4.874415,11
20190112181382,-1,1,42,2,1,71,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,2,4956113.503184,-1,2019,5670491.250386,505,5,0,0,0,0,0,30,0,0,15,225,0,0,600,0,60,0,6.7342176,2.121135,6
20190112181383,-1,1,40,2,2,54,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,3,4940726.996842,-1,2019,5110013.661672,545,5,0,26,0,0,15,0,0,0,10,620,0,0,0,5,124,90,0.4730804,15.391427,24
20190112181392,-1,1,37,2,1,17,5,-1,1,1,1,-1,1,-1,-1,0,-1,3,17,3,9894115.579951,-1,2019,8449262.429036,490,30,0,0,0,285,0,0,0,0,34,551,0,0,0,10,40,0,-11.412438,2.1625698,0
20190112181396,-1,1,40,2,4,32,1,2,2,-1,2,1,2,2,36400,0,2,1,12,1,4891566.379296,28,2019,4674900.814049,455,240,250,0,375,0,0,0,0,0,60,0,0,0,0,0,60,0,-1.3695819,-1.0529101,3
20190112181399,-1,1,39,2,1,67,5,-1,-1,-1,2,1,0,-1,-1,0,1,1,-1,7,8835691.836821,-1,2019,9321344.656155,675,0,0,0,0,0,0,0,0,0,80,310,285,0,0,0,90,0,-3.6601427,8.115602,14
20190112181405,-1,1,37,2,1,75,1,2,-1,-1,1,2,1,1,56000,0,-1,1,13,6,9394611.252656,50,2019,10695685.863653,385,0,0,0,525,0,0,0,0,0,270,120,0,0,0,0,140,0,-2.2638316,-3.3930354,13
20190112181407,-1,1,43,2,1,40,1,2,2,-1,1,1,3,1,73846,0,2,1,4,6,7596194.442337,60,2019,7328694.759239,355,130,225,0,425,0,0,0,0,0,80,30,75,0,0,0,120,0,-1.3279624,-1.03551,3
20190112181409,-1,1,42,2,1,54,1,2,-1,-1,2,-1,0,2,-1,0,-1,3,-1,5,9416783.119318,-4,2019,9658030.295086,633,61,0,70,360,0,0,0,0,0,30,246,0,0,0,0,40,0,-9.520222,8.947076,4
20190112181410,-1,1,39,2,1,64,5,-1,-1,-1,2,1,0,-1,-1,0,2,1,-1,1,10637688.238737,-1,2019,10977820.219883,199,581,0,155,0,0,0,0,0,0,10,450,0,0,10,15,20,0,-9.0624485,9.74082,4
20190112181411,-1,1,39,2,1,80,1,2,-1,-1,2,2,0,2,-1,0,-1,1,-1,5,14272184.351422,15,2019,13530224.651879,570,95,20,150,130,0,30,0,0,0,40,385,0,0,0,0,20,0,-9.568061,9.74578,4
20190112181416,-1,2,43,2,1,72,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,4,5664050.465031,-1,2019,5568857.231723,490,68,0,0,214,0,0,0,0,0,90,450,45,0,0,0,83,0,-1.2640008,12.6513,-1
20190112181417,-1,1,39,1,1,52,1,2,-1,-1,1,-1,0,1,0,0,-1,3,-1,7,16458056.996441,-4,2019,14997374.085389,440,180,0,0,0,0,0,0,0,0,75,175,0,530,0,0,40,0,4.686755,4.915074,11
20190112181424,-1,1,38,1,1,48,1,2,2,-1,1,1,0,1,48965,0,1,1,-1,4,48449833.987113,35,2019,43431043.759018,550,0,0,0,560,0,0,0,0,0,90,150,0,0,0,0,90,0,-1.0211066,-3.5352683,13
20190112181429,-1,1,39,1,1,73,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,6,13716886.224097,-1,2019,15762288.703867,675,210,0,30,0,0,20,0,0,0,125,50,0,60,0,30,120,120,4.3167057,5.715033,11
20190112181432,-1,1,46,2,1,80,1,2,-1,-1,2,-1,0,2,-1,0,-1,3,-1,5,5926947.863256,16,2019,5862245.413814,557,0,0,0,225,0,5,0,0,0,75,100,60,0,218,10,145,45,6.789876,1.9871687,6
20190112181435,-1,1,40,1,1,55,1,2,-1,-1,2,1,1,1,140384,0,1,1,4,1,4934043.176629,40,2019,5505482.512801,428,127,0,355,0,0,10,0,0,0,80,370,0,0,0,30,40,0,-9.547748,9.63512,4
20190112181441,-1,1,40,2,1,80,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,5831915.838071,-1,2019,5494045.663987,420,585,180,0,0,0,0,0,0,0,90,165,0,0,0,0,0,0,-2.300832,5.2901025,9
20190112181444,-1,1,40,2,1,47,4,-1,2,-1,2,1,1,-1,-1,0,1,1,6,1,6701718.248164,-1,2019,6164931.969254,570,120,0,0,0,0,0,0,0,0,35,715,0,0,0,0,0,0,0.06256659,14.5491495,-1
20190112181447,-1,1,44,2,1,41,1,2,2,-1,2,1,2,2,-1,0,1,1,7,3,7212937.464252,10,2019,6684324.184618,490,125,191,0,370,0,0,0,0,0,125,30,0,60,0,30,19,0,-1.4700435,-1.0656418,3
20190112181452,-1,1,43,2,4,33,1,2,1,2,1,1,1,2,40800,0,2,1,0,1,2866323.025814,32,2019,3259053.611812,498,5,10,0,510,0,120,0,0,0,77,120,0,30,0,0,70,0,0.56471914,-2.6711078,13
20190112181456,-1,1,40,2,1,30,5,-1,2,-1,2,1,0,-1,-1,0,1,2,-1,7,9377027.447202,-1,2019,9553986.451234,660,90,0,0,0,0,40,0,0,0,50,580,0,0,0,0,20,0,1.3360178,13.142524,-1
20190112181457,-1,1,38,1,1,47,5,-1,2,-1,1,-1,2,-1,-1,0,-1,3,4,7,11713160.095911,-1,2019,10992552.935655,675,30,0,0,0,0,0,0,0,0,50,685,0,0,0,0,0,0,0.5517312,13.7730055,-1
20190112181462,-1,1,35,2,1,78,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,4,17088050.2195,-1,2019,16000406.706882,630,565,40,0,0,0,0,0,0,0,20,0,0,105,0,0,80,0,4.6090217,6.011045,11
20190112181468,-1,1,40,1,1,36,1,2,1,2,2,2,2,1,92307,0,-1,1,5,3,16857873.8862,99,2019,17637221.969383,560,100,90,0,580,0,0,0,0,0,0,110,0,0,0,0,0,0,-0.8659549,-2.064788,3
20190112181469,-1,1,40,2,1,62,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,3,15443312.067257,-1,2019,15776794.546392,505,237,0,0,0,0,0,50,0,0,35,471,0,0,0,2,80,60,9.620408,9.085534,8
20190112181472,-1,1,42,2,1,38,1,2,2,-1,1,2,3,1,151923,0,-1,1,5,3,7284394.280493,40,2019,7352431.982727,395,0,30,0,515,0,0,0,0,0,30,325,0,0,0,0,145,0,-0.47169945,-5.1190023,13
20190112181473,-1,1,37,2,1,16,5,-1,1,1,1,-1,1,-1,-1,0,-1,3,16,6,18805130.867545,-1,2019,16692159.299628,455,0,0,2,0,395,0,0,0,0,90,194,229,0,0,0,75,0,-10.597099,2.448945,0
20190112181476,-1,1,37,2,1,51,5,-1,-1,-1,2,1,4,-1,-1,0,1,1,6,2,10433684.611833,-1,2019,9310123.967295,610,285,29,0,0,0,0,0,0,0,50,340,0,0,0,0,6,120,-3.8376665,12.089964,-1
20190112181480,-1,1,40,2,1,57,1,2,-1,-1,1,1,1,1,105769,0,1,1,15,2,15069416.892225,50,2019,15344944.192441,480,290,0,0,115,0,10,0,0,0,405,5,45,30,0,0,60,0,-1.7873673,10.096983,18
20190112181484,-1,1,40,1,1,22,1,2,1,2,2,-1,0,2,30000,0,-1,3,-1,7,1721448.168658,20,2019,1714444.817401,690,15,0,0,630,10,0,0,0,0,35,50,0,0,0,0,10,0,1.7573285,-4.011044,13
20190112181492,-1,1,40,2,1,67,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,4,10462431.844631,-1,2019,9433789.500047,660,0,0,0,0,0,0,0,0,0,120,650,0,0,0,0,10,0,-0.71651155,12.390837,-1
20190112181493,-1,1,43,2,1,45,4,-1,1,2,2,-1,1,-1,-1,0,-1,3,9,7,2119367.450545,-1,2019,2000164.414998,660,115,285,0,0,0,0,0,0,0,140,240,0,0,0,0,0,0,-1.3441449,5.481843,9
20190112181497,-1,1,44,2,1,64,1,2,-1,-1,1,-1,0,1,-1,0,-1,3,-1,6,4966721.638706,40,2019,4450601.326184,487,90,0,0,400,0,10,0,0,0,30,50,0,0,0,60,253,60,2.838024,-2.0230434,1
20190112181498,-1,1,44,2,8,46,1,2,1,2,1,2,3,1,288461,0,-1,1,7,4,5331055.940121,40,2019,4778454.627681,455,60,65,0,530,0,0,0,0,0,60,90,0,0,0,0,90,90,-1.2287786,-2.325146,3
20190112181507,-1,1,44,2,1,27,1,2,2,-1,2,-1,0,1,121153,0,-1,3,-1,1,7132906.060711,40,2019,9184776.270478,715,0,0,0,90,0,30,0,0,0,15,335,0,120,0,0,135,0,5.4639144,5.738281,11
20190112181508,-1,1,43,1,1,57,1,2,-1,-1,1,1,0,2,-1,0,1,1,-1,1,2632432.059737,20,2019,2567865.880459,594,70,0,0,0,0,105,0,5,0,70,480,90,0,0,2,24,0,0.22259125,9.522871,-1
20190112181511,-1,1,44,2,1,66,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,2627511.050783,-1,2019,2610616.689584,600,140,0,0,0,0,0,0,0,0,70,510,0,0,0,0,0,120,0.1473896,14.061736,26
20190112181513,-1,2,43,2,1,46,1,2,2,-1,1,1,1,1,92307,0,2,1,17,7,4420139.949876,50,2019,4278279.359471,655,45,0,0,150,0,60,0,0,0,80,250,60,0,0,0,140,0,-2.8507338,8.970624,14
20190112181515,-1,1,43,2,1,37,1,2,2,-1,1,1,3,1,190384,0,2,1,1,1,2664356.892645,40,2019,2549052.601518,495,280,225,0,0,0,0,0,0,0,150,180,0,90,0,0,20,0,3.8652415,4.851624,11
20190112181516,-1,1,45,2,1,50,2,2,-1,-1,1,1,0,1,288461,1,1,1,-1,3,18009119.11477,50,2019,15785200.665203,525,210,0,0,0,0,120,0,0,0,90,345,60,0,0,60,30,0,1.6558151,7.4962583,10
20190112181526,-1,2,39,2,1,59,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,4,8058737.045076,-1,2019,8390191.793123,540,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,60,90,0.26100713,15.482966,24
20190112181527,-1,1,43,2,1,41,1,2,2,-1,2,1,2,1,62307,0,1,1,12,7,3789787.071989,40,2019,3695929.60192,420,315,0,5,0,0,65,0,0,0,0,410,0,0,0,0,80,145,-2.9922972,12.173799,-1
20190112181529,-1,1,39,2,1,70,5,-1,-1,-1,1,1,0,-1,-1,0,2,1,-1,4,13700267.80447,-1,2019,15760682.614481,600,15,195,0,0,0,45,0,0,0,60,340,0,0,0,0,185,0,-0.9983993,5.260909,9
20190112181532,-1,1,40,1,1,21,1,2,1,2,1,-1,0,2,15128,0,-1,3,-1,7,9450547.793813,15,2019,10691555.695231,769,0,0,2,0,0,0,0,0,0,135,480,0,0,0,0,54,0,-0.5241249,11.693956,23
20190112181536,-1,1,39,2,1,57,1,2,-1,-1,1,-1,3,2,-1,0,-1,3,6,7,5362228.678202,20,2019,5117862.677287,450,60,0,31,0,0,60,0,0,0,0,703,0,0,0,0,136,0,0.5903061,10.368267,16
20190112181537,-1,1,43,2,1,54,1,2,-1,-1,2,1,0,1,288461,0,1,2,-1,7,5494406.313266,55,2019,6553998.375168,568,40,0,30,155,0,41,0,0,0,55,115,135,0,0,30,158,113,-3.8035872,7.7266364,14
20190112181540,-1,1,39,2,1,57,1,2,-1,-1,1,-1,0,1,92307,0,-1,3,-1,1,2821846.264029,40,2019,2508747.202156,450,195,0,0,0,0,0,0,0,0,45,420,265,0,0,0,65,0,-3.9680214,8.006163,14
20190112181541,-1,2,39,2,1,54,1,2,-1,-1,1,-1,0,1,49000,0,-1,3,-1,7,4183995.250367,-4,2019,3813741.544813,570,0,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,1,-1.7371571,10.006362,18
20190112181542,-1,2,39,2,2,67,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,4,5086329.208203,-1,2019,4790752.925215,500,415,0,10,0,0,0,0,0,0,10,313,0,2,0,35,125,30,-3.7370677,11.678277,20
20190112181548,-1,1,39,2,2,53,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,5,8687224.291063,-1,2019,8880800.828823,420,360,0,0,0,0,0,0,0,0,120,540,0,0,0,0,0,0,-2.4284697,11.799977,-1
20190112181550,-1,1,40,2,1,47,1,2,2,-1,2,1,1,1,95000,0,1,1,13,4,9799504.328624,40,2019,9741619.075518,536,30,60,0,350,0,95,0,0,0,50,198,0,0,0,1,111,9,0.5072864,-2.7608514,13
20190112181555,-1,2,39,2,1,42,4,-1,2,-1,2,-1,2,-1,-1,0,-1,3,0,7,4954418.451727,-1,2019,5081247.113563,540,275,50,0,0,0,0,0,0,0,50,465,0,60,0,0,0,0,4.8028026,5.77517,11
20190112181560,-1,2,41,2,1,70,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,7,4494747.985797,-1,2019,4301109.793205,480,120,0,0,0,0,0,0,0,0,20,820,0,0,0,0,0,0,-0.37988517,14.944881,24
20190112181561,-1,2,39,2,1,39,5,-1,2,-1,2,1,2,-1,-1,0,1,1,10,1,3365378.637752,-1,2019,3356358.337293,685,115,75,0,0,0,0,0,0,0,25,60,0,335,0,0,70,75,4.67099,4.956654,11
20190112181568,-1,2,34,1,1,19,5,-1,2,-1,2,1,2,-1,-1,0,1,2,5,2,41194229.393246,-1,2019,45751533.504968,660,210,0,0,0,0,0,0,0,0,35,535,0,0,0,0,0,0,1.1183794,13.819383,22
20190112181573,-1,2,40,2,1,74,5,-1,-1,-1,1,1,0,-1,-1,0,2,1,-1,1,4295406.441138,-1,2019,4006472.195332,570,420,0,0,0,0,0,0,0,0,30,420,0,0,0,0,0,0,-3.8531296,12.092596,-1
20190112181576,-1,1,40,2,1,73,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,1,2016656.091003,-1,2019,1881003.967115,450,0,0,0,0,0,0,0,0,0,150,735,20,0,0,0,85,0,-1.2164019,12.38495,25
20190112181577,-1,1,34,1,1,47,1,2,2,-1,1,2,1,1,-1,0,-1,1,11,4,42679917.533996,48,2019,37006166.087115,690,40,0,0,475,0,0,0,0,0,100,115,0,0,0,0,20,0,1.6905473,-3.2973897,13
20190112181579,-1,1,43,2,4,51,1,2,-1,-1,2,1,2,1,184000,0,1,1,16,2,11100379.155889,40,2019,11163264.084751,495,60,1,0,370,0,0,0,0,0,105,199,60,0,0,0,150,0,0.3160369,-1.3553684,12
20190112181586,-1,1,40,1,1,20,4,-1,1,2,2,-1,2,-1,-1,0,-1,3,7,6,47781059.713047,-1,2019,51447407.192637,735,100,0,0,0,0,150,0,0,0,70,300,0,0,0,0,85,0,0.3524363,9.000145,15
20190112181590,-1,2,41,2,1,70,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,3351273.647435,-1,2019,3270856.671004,650,327,0,5,0,0,0,0,0,0,65,228,0,0,0,20,145,0,-4.454318,11.449861,20
20190112181592,-1,1,32,1,1,66,5,-1,-1,-1,1,1,0,-1,-1,0,1,1,-1,7,8729755.51632,-1,2019,8370910.077064,575,125,0,0,0,0,0,0,0,0,20,630,0,0,0,60,30,0,2.6621165,7.310622,10
20190112181601,-1,1,39,1,1,21,1,2,2,-1,2,-1,0,1,44440,0,-1,3,-1,7,12456964.415055,50,2019,13172895.021435,515,0,0,0,485,0,30,0,0,0,110,120,0,0,0,0,55,125,-1.2836988,-3.4368503,13
20190112181605,-1,2,43,1,1,60,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,2,5846803.527275,-1,2019,6004994.473156,835,30,0,0,0,0,30,0,0,0,30,510,0,0,0,5,0,0,2.3316553,13.144684,22
20190112181614,-1,1,40,2,1,50,1,2,-1,-1,2,1,1,1,65016,0,1,1,16,7,4112563.112049,40,2019,4720852.829834,630,85,0,0,0,0,135,0,0,0,105,372,0,0,0,0,68,45,-0.25840762,9.256823,15
20190112181617,-1,1,43,2,2,47,1,2,2,-1,2,-1,1,1,116153,0,-1,3,11,5,4466936.794584,60,2019,4675373.604453,435,10,0,0,505,0,0,0,0,0,20,270,0,110,0,0,30,60,4.8495927,3.9052808,-1
20190112181619,-1,1,39,2,1,47,1,2,2,-1,1,1,1,2,-1,0,1,1,15,1,7730926.858933,-4,2019,7073952.677743,730,60,0,0,30,0,0,0,0,0,90,375,0,135,0,0,20,0,5.3380303,5.5365343,11
20190112181623,-1,1,45,2,1,63,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,2476572.056112,-1,2019,2469435.520282,540,0,0,0,0,120,0,0,0,0,210,540,0,0,0,0,30,0,-1.1689707,11.748353,25
20190112181626,-1,1,37,2,1,17,1,2,1,1,2,-1,5,2,10500,0,-1,3,5,2,27079808.419942,10,2019,29874649.683247,595,45,10,0,0,450,0,0,0,0,30,230,0,0,0,60,20,0,-10.971376,2.879689,0
20190112181636,-1,1,37,1,1,52,1,2,-1,-1,2,-1,1,1,38400,0,-1,3,17,7,1804058.307101,40,2019,2143998.491538,555,675,0,0,0,0,0,0,0,0,15,120,0,0,0,0,0,75,-4.257957,11.205049,20
20190112181637,-1,2,43,2,1,85,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,4982944.830721,-1,2019,4575618.238214,600,165,15,0,0,0,0,0,0,0,75,585,0,0,0,0,0,0,0.052715406,14.092008,26
20190112181646,-1,1,43,2,1,55,1,2,-1,-1,2,1,0,1,288461,0,1,1,-1,4,13514048.818007,40,2019,15817801.938894,480,198,140,0,0,13,45,0,0,0,172,150,0,0,120,0,122,0,7.0540023,2.0072432,6
20190112181647,-1,3,39,2,1,55,1,2,-1,-1,2,-1,0,1,-1,0,-1,3,-1,3,6215305.143283,65,2019,6845774.799252,535,345,0,0,165,0,0,0,0,0,30,230,0,0,0,0,135,0,-0.20419681,-2.8322957,13
20190112181649,-1,1,42,1,1,40,2,2,1,2,1,1,2,2,30600,0,1,1,2,5,15109894.818697,25,2019,14428859.603665,540,0,0,0,0,0,0,122,0,0,10,693,0,0,0,0,75,0,9.500177,9.054223,8
20190112181650,-1,1,40,2,1,20,1,2,2,-1,1,-1,0,1,64340,0,-1,3,-1,5,48722555.305408,42,2019,57053104.243718,615,0,0,0,490,0,10,0,0,0,80,192,0,0,0,0,53,0,1.4926834,-3.5011756,13
20190112181653,-1,1,40,2,1,42,1,2,2,-1,2,1,2,1,-1,0,1,1,3,7,2112083.521249,50,2019,2059775.881766,690,40,300,0,0,0,0,0,0,0,75,335,0,0,0,0,0,0,-1.0372556,4.8052607,9
20190112181655,-1,1,39,1,1,60,2,2,-1,-1,2,2,0,1,60000,0,-1,1,-1,6,16735386.137523,40,2019,17147551.318033,750,122,0,0,0,0,0,0,0,0,120,448,0,0,0,0,0,0,-0.47774604,11.95559,-1
20190112181657,-1,1,40,2,1,60,1,2,-1,-1,2,2,0,1,165384,0,-1,1,-1,2,11812028.984915,40,2019,12050541.903024,560,0,0,0,450,0,0,120,0,0,30,90,0,0,0,0,160,30,10.8457985,8.832935,7
20190112181661,-1,2,39,1,1,32,1,2,2,-1,1,2,0,1,48800,0,-1,1,-1,2,21690783.074331,40,2019,20978716.820243,705,60,0,0,590,0,0,0,0,0,50,15,0,0,0,0,20,0,1.8511851,-3.7737756,13
20190112181663,-1,1,43,2,1,64,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,7,2933111.370227,-1,2019,2862866.572799,770,25,0,0,0,0,20,0,0,0,40,330,90,0,0,0,45,120,-4.2663074,8.798173,14
20190112181666,-1,1,39,2,1,71,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,1,7487194.263877,-1,2019,6363000.308361,870,0,0,0,0,0,0,0,0,0,300,120,0,90,0,0,60,0,5.417264,4.6667852,11
20190112181667,-1,1,46,2,1,70,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,7,2319451.911416,-1,2019,2219527.627041,315,361,0,5,0,0,52,0,0,0,109,461,0,0,30,0,107,0,-2.5758877,11.62675,-1
20190112181668,-1,1,41,2,1,43,1,2,2,-1,2,1,2,2,29050,0,1,1,10,1,2713575.162639,30,2019,2579487.470516,595,540,60,0,0,0,0,0,0,0,15,230,0,0,0,0,0,0,-4.2751245,11.345351,20
20190112181670,-1,1,39,2,1,76,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,3,9522309.511962,-1,2019,10782891.358277,214,46,0,0,0,0,5,20,0,0,205,763,0,0,0,0,70,117,-1.3450118,12.257881,25
20190112181672,-1,1,40,2,1,74,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,1633780.076191,-1,2019,1554275.153814,645,30,0,0,0,0,0,0,0,0,40,365,0,140,155,0,65,0,6.3762603,3.0558453,6
20190112181679,-1,2,39,2,1,66,1,2,-1,-1,2,1,0,1,-1,0,1,1,-1,6,13433025.064157,70,2019,12416004.913708,480,25,0,0,0,0,0,0,0,0,50,885,0,0,0,0,0,0,-0.7005434,14.94695,-1
20190112181680,-1,1,39,2,1,39,1,2,2,-1,2,1,2,1,100000,0,1,1,9,1,4096167.317532,45,2019,4085188.26765,630,360,0,0,0,0,180,0,0,0,60,160,0,0,0,0,50,0,-0.52361506,8.488879,15
20190112181681,-1,1,39,2,1,18,1,2,1,2,2,-1,1,2,11250,0,-1,3,15,1,20072357.834642,15,2019,19832814.821278,750,0,0,0,0,300,50,0,0,0,60,135,105,0,0,0,40,0,-10.612519,2.4507523,0
20190112181682,-1,1,40,1,1,29,1,2,2,-1,1,1,2,1,82000,0,2,1,2,1,6586786.850426,40,2019,6966361.777917,530,55,0,0,536,0,25,0,0,0,30,240,0,0,0,0,24,0,0.3147317,-4.8905387,13
20190112181694,-1,2,37,2,1,80,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,2951484.77455,-1,2019,2952303.564879,720,245,0,0,0,0,0,0,0,0,40,135,0,55,0,0,105,140,4.80022,6.0735373,11
20190112181696,-1,1,44,2,1,54,1,2,-1,-1,1,1,2,1,265384,0,1,1,11,1,2337629.071639,45,2019,2240815.058242,645,120,7,0,0,0,30,0,0,0,60,315,128,0,0,0,135,0,-3.8085742,8.282252,14
20190112181699,-1,1,42,1,1,41,4,-1,2,-1,2,-1,1,-1,-1,0,-1,3,17,6,17025551.748389,-1,2019,16510221.966085,540,124,1,0,355,0,0,0,0,0,115,270,0,0,0,0,35,0,-1.7672265,-3.5032299,13
